filename,model,prefix,year,month,day,hour,min,sec,date,plane,wind,rain,biophony,silence
S4A03536_20190413_211500.wav,SM235,S4A03536,2019,4,13,21,15,0,4/13/2019 21:15,1,0,0,1,0
S4A03536_20190414_204500.wav,SM236,S4A03536,2019,4,14,20,45,0,4/14/2019 20:45,1,1,0,1,0
S4A03536_20190415_141500.wav,SM237,S4A03536,2019,4,15,14,15,0,4/15/2019 14:15,1,1,0,1,0
S4A03536_20190416_081500.wav,SM238,S4A03536,2019,4,16,8,15,0,4/16/2019 8:15,1,1,0,1,0
S4A03536_20190416_094500.wav,SM239,S4A03536,2019,4,16,9,45,0,4/16/2019 9:45,1,1,0,1,0
S4A03536_20190417_151500.wav,SM240,S4A03536,2019,4,17,15,15,0,4/17/2019 15:15,1,1,0,1,0
S4A03536_20190419_143000.wav,SM241,S4A03536,2019,4,19,14,30,0,4/19/2019 14:30,1,1,0,1,0
S4A03536_20190420_024500.wav,SM242,S4A03536,2019,4,20,2,45,0,4/20/2019 2:45,0,0,0,0,1
S4A03536_20190420_031500.wav,SM243,S4A03536,2019,4,20,3,15,0,4/20/2019 3:15,0,0,0,1,0
S4A03536_20190420_160000.wav,SM244,S4A03536,2019,4,20,16,0,0,4/20/2019 16:00,1,1,0,1,0
S4A03536_20190421_100000.wav,SM245,S4A03536,2019,4,21,10,0,0,4/21/2019 10:00,1,0,0,1,0
S4A03536_20190423_214500.wav,SM246,S4A03536,2019,4,23,21,45,0,4/23/2019 21:45,1,0,0,0,0
S4A03536_20190424_191500.wav,SM247,S4A03536,2019,4,24,19,15,0,4/24/2019 19:15,1,1,0,1,0
S4A03536_20190425_060000.wav,SM248,S4A03536,2019,4,25,6,0,0,4/25/2019 6:00,0,1,0,1,0
S4A03536_20190428_040000.wav,SM249,S4A03536,2019,4,28,4,0,0,4/28/2019 4:00,0,1,1,0,0
S4A03536_20190428_224500.wav,SM250,S4A03536,2019,4,28,22,45,0,4/28/2019 22:45,1,0,0,0,0
S4A03536_20190429_103000.wav,SM251,S4A03536,2019,4,29,10,30,0,4/29/2019 10:30,1,1,1,1,0
S4A03536_20190429_183000.wav,SM252,S4A03536,2019,4,29,18,30,0,4/29/2019 18:30,1,0,0,1,0
S4A03536_20190429_184500.wav,SM253,S4A03536,2019,4,29,18,45,0,4/29/2019 18:45,1,0,0,1,0
S4A03536_20190430_073000.wav,SM254,S4A03536,2019,4,30,7,30,0,4/30/2019 7:30,1,0,0,1,0
S4A03536_20190501_164500.wav,SM255,S4A03536,2019,5,1,16,45,0,5/1/2019 16:45,1,1,0,1,0
S4A03536_20190502_164500.wav,SM256,S4A03536,2019,5,2,16,45,0,5/2/2019 16:45,1,0,1,1,0
S4A03536_20190505_040000.wav,SM257,S4A03536,2019,5,5,4,0,0,5/5/2019 4:00,1,1,0,0,0
S4A03536_20190505_050000.wav,SM258,S4A03536,2019,5,5,5,0,0,5/5/2019 5:00,1,1,0,0,0
S4A03536_20190510_061500.wav,SM259,S4A03536,2019,5,10,6,15,0,5/10/2019 6:15,0,0,1,1,0
S4A03536_20190511_093000.wav,SM260,S4A03536,2019,5,11,9,30,0,5/11/2019 9:30,1,1,1,0,0
S4A03536_20190511_191500.wav,SM261,S4A03536,2019,5,11,19,15,0,5/11/2019 19:15,1,1,1,1,0
S4A03536_20190512_000000.wav,SM262,S4A03536,2019,5,12,0,0,0,5/12/2019 0:00,1,0,1,0,0
S4A03536_20190512_024500.wav,SM263,S4A03536,2019,5,12,2,45,0,5/12/2019 2:45,1,1,1,0,0
S4A03536_20190513_124500.wav,SM264,S4A03536,2019,5,13,12,45,0,5/13/2019 12:45,1,1,0,1,0
S4A03536_20190513_190000.wav,SM265,S4A03536,2019,5,13,19,0,0,5/13/2019 19:00,1,1,0,0,0
S4A03536_20190515_130000.wav,SM266,S4A03536,2019,5,15,13,0,0,5/15/2019 13:00,1,1,0,1,0
S4A03536_20190516_114500.wav,SM267,S4A03536,2019,5,16,11,45,0,5/16/2019 11:45,1,0,0,1,0
S4A03536_20190516_164500.wav,SM268,S4A03536,2019,5,16,16,45,0,5/16/2019 16:45,1,0,0,1,0
S4A03536_20190520_191500.wav,SM269,S4A03536,2019,5,20,19,15,0,5/20/2019 19:15,1,1,1,1,0
S4A03536_20190521_071500.wav,SM270,S4A03536,2019,5,21,7,15,0,5/21/2019 7:15,1,0,1,1,0
S4A03536_20190521_190000.wav,SM271,S4A03536,2019,5,21,19,0,0,5/21/2019 19:00,1,1,0,1,0
S4A03536_20190523_141500.wav,SM272,S4A03536,2019,5,23,14,15,0,5/23/2019 14:15,1,1,0,1,0
S4A03536_20190525_154500.wav,SM273,S4A03536,2019,5,25,15,45,0,5/25/2019 15:45,1,1,0,1,0
S4A03536_20190528_140000.wav,SM274,S4A03536,2019,5,28,14,0,0,5/28/2019 14:00,1,0,0,1,0
S4A03536_20190530_100000.wav,SM275,S4A03536,2019,5,30,10,0,0,5/30/2019 10:00,1,0,0,1,0
S4A03536_20190530_133000.wav,SM276,S4A03536,2019,5,30,13,30,0,5/30/2019 13:30,1,0,0,1,0
S4A03536_20190601_230000.wav,SM277,S4A03536,2019,6,1,23,0,0,6/1/2019 23:00,1,0,0,1,0
S4A03536_20190601_234500.wav,SM278,S4A03536,2019,6,1,23,45,0,6/1/2019 23:45,0,0,0,0,1
S4A03536_20190602_070000.wav,SM279,S4A03536,2019,6,2,7,0,0,6/2/2019 7:00,1,0,0,1,0
S4A03536_20190602_221500.wav,SM280,S4A03536,2019,6,2,22,15,0,6/2/2019 22:15,0,0,0,0,1
S4A03536_20190602_233000.wav,SM281,S4A03536,2019,6,2,23,30,0,6/2/2019 23:30,1,0,0,0,0
S4A03536_20190604_063000.wav,SM282,S4A03536,2019,6,4,6,30,0,6/4/2019 6:30,1,1,0,1,0
S4A03536_20190605_004500.wav,SM283,S4A03536,2019,6,5,0,45,0,6/5/2019 0:45,0,0,0,0,1
S4A03536_20190606_091500.wav,SM284,S4A03536,2019,6,6,9,15,0,6/6/2019 9:15,0,0,1,1,0
S4A03536_20190609_014500.wav,SM285,S4A03536,2019,6,9,1,45,0,6/9/2019 1:45,0,0,0,1,0
S4A03536_20190609_024500.wav,SM286,S4A03536,2019,6,9,2,45,0,6/9/2019 2:45,1,1,0,1,0
S4A03536_20190609_151500.wav,SM287,S4A03536,2019,6,9,15,15,0,6/9/2019 15:15,1,1,1,1,0
S4A03536_20190610_033000.wav,SM288,S4A03536,2019,6,10,3,30,0,6/10/2019 3:30,1,1,1,0,0
S4A03536_20190610_184500.wav,SM289,S4A03536,2019,6,10,18,45,0,6/10/2019 18:45,1,0,1,1,0
S4A03536_20190611_113000.wav,SM290,S4A03536,2019,6,11,11,30,0,6/11/2019 11:30,1,0,1,1,0
S4A03536_20190611_141500.wav,SM291,S4A03536,2019,6,11,14,15,0,6/11/2019 14:15,1,0,1,1,0
S4A03536_20190612_010000.wav,SM292,S4A03536,2019,6,12,1,0,0,6/12/2019 1:00,1,0,1,0,0
S4A03536_20190612_220000.wav,SM293,S4A03536,2019,6,12,22,0,0,6/12/2019 22:00,1,0,0,1,0
S4A03536_20190613_083000.wav,SM294,S4A03536,2019,6,13,8,30,0,6/13/2019 8:30,1,1,0,1,0
S4A03536_20190615_063000.wav,SM295,S4A03536,2019,6,15,6,30,0,6/15/2019 6:30,0,0,1,1,0
S4A03536_20190616_010000.wav,SM296,S4A03536,2019,6,16,1,0,0,6/16/2019 1:00,0,0,1,0,0
S4A03536_20190616_013000.wav,SM297,S4A03536,2019,6,16,1,30,0,6/16/2019 1:30,0,0,1,0,0
S4A03536_20190619_224500.wav,SM298,S4A03536,2019,6,19,22,45,0,6/19/2019 22:45,1,0,0,0,0
S4A03536_20190620_084500.wav,SM299,S4A03536,2019,6,20,8,45,0,6/20/2019 8:45,1,0,0,1,0
S4A03536_20190620_113000.wav,SM300,S4A03536,2019,6,20,11,30,0,6/20/2019 11:30,1,0,0,1,0
S4A03536_20190621_151500.wav,SM301,S4A03536,2019,6,21,15,15,0,6/21/2019 15:15,1,0,1,1,0
S4A03536_20190623_014500.wav,SM302,S4A03536,2019,6,23,1,45,0,6/23/2019 1:45,1,0,0,0,0
S4A03536_20190623_051500.wav,SM303,S4A03536,2019,6,23,5,15,0,6/23/2019 5:15,0,0,0,1,0
S4A03536_20190624_110000.wav,SM304,S4A03536,2019,6,24,11,0,0,6/24/2019 11:00,1,1,0,1,0
S4A03536_20190624_151500.wav,SM305,S4A03536,2019,6,24,15,15,0,6/24/2019 15:15,1,1,0,1,0
S4A03536_20190626_213000.wav,SM306,S4A03536,2019,6,26,21,30,0,6/26/2019 21:30,1,1,0,1,0
S4A03536_20180713_014500.wav,SM307,S4A03536,2018,7,13,1,45,0,7/13/2018 1:45,0,0,0,0,1
S4A03536_20180713_093000.wav,SM308,S4A03536,2018,7,13,9,30,0,7/13/2018 9:30,1,0,0,1,0
S4A03536_20180714_124500.wav,SM309,S4A03536,2018,7,14,12,45,0,7/14/2018 12:45,1,0,0,1,0
S4A03536_20180714_151500.wav,SM310,S4A03536,2018,7,14,15,15,0,7/14/2018 15:15,1,1,0,1,0
S4A03536_20180715_080000.wav,SM311,S4A03536,2018,7,15,8,0,0,7/15/2018 8:00,1,0,0,1,0
S4A03536_20180716_161500.wav,SM312,S4A03536,2018,7,16,16,15,0,7/16/2018 16:15,1,1,0,0,0
S4A03536_20180716_230000.wav,SM313,S4A03536,2018,7,16,23,0,0,7/16/2018 23:00,1,0,0,0,0
S4A03536_20180717_150000.wav,SM314,S4A03536,2018,7,17,15,0,0,7/17/2018 15:00,1,1,0,1,0
S4A03536_20180718_080000.wav,SM315,S4A03536,2018,7,18,8,0,0,7/18/2018 8:00,1,0,0,1,0
S4A03536_20180719_030000.wav,SM316,S4A03536,2018,7,19,3,0,0,7/19/2018 3:00,0,0,0,0,1
S4A03536_20180720_081500.wav,SM317,S4A03536,2018,7,20,8,15,0,7/20/2018 8:15,1,0,0,1,0
S4A03536_20180720_191500.wav,SM318,S4A03536,2018,7,20,19,15,0,7/20/2018 19:15,1,1,1,0,0
S4A03536_20180721_110000.wav,SM319,S4A03536,2018,7,21,11,0,0,7/21/2018 11:00,1,0,0,1,0
S4A03536_20180721_214500.wav,SM320,S4A03536,2018,7,21,21,45,0,7/21/2018 21:45,1,0,0,0,0
S4A03536_20180721_221500.wav,SM321,S4A03536,2018,7,21,22,15,0,7/21/2018 22:15,1,0,0,0,0
S4A03536_20180722_043000.wav,SM322,S4A03536,2018,7,22,4,30,0,7/22/2018 4:30,1,0,0,0,0
S4A03536_20180723_070000.wav,SM323,S4A03536,2018,7,23,7,0,0,7/23/2018 7:00,1,0,0,1,0
S4A03536_20180723_123000.wav,SM324,S4A03536,2018,7,23,12,30,0,7/23/2018 12:30,1,1,0,0,0
S4A03536_20180723_141500.wav,SM325,S4A03536,2018,7,23,14,15,0,7/23/2018 14:15,1,1,0,1,0
S4A03536_20180724_044500.wav,SM326,S4A03536,2018,7,24,4,45,0,7/24/2018 4:45,1,0,0,0,0
S4A03536_20180726_001500.wav,SM327,S4A03536,2018,7,26,0,15,0,7/26/2018 0:15,1,0,0,0,0
S4A03536_20180727_160000.wav,SM328,S4A03536,2018,7,27,16,0,0,7/27/2018 16:00,1,1,0,1,0
S4A03536_20180728_084500.wav,SM329,S4A03536,2018,7,28,8,45,0,7/28/2018 8:45,1,1,1,0,0
S4A03536_20180729_004500.wav,SM330,S4A03536,2018,7,29,0,45,0,7/29/2018 0:45,0,0,0,0,1
S4A03536_20180729_164500.wav,SM331,S4A03536,2018,7,29,16,45,0,7/29/2018 16:45,1,1,0,1,0
S4A03536_20180730_134500.wav,SM332,S4A03536,2018,7,30,13,45,0,7/30/2018 13:45,1,0,0,0,0
S4A03536_20180730_181500.wav,SM333,S4A03536,2018,7,30,18,15,0,7/30/2018 18:15,1,1,0,1,0
S4A03536_20180731_060000.wav,SM334,S4A03536,2018,7,31,6,0,0,7/31/2018 6:00,1,0,0,1,0
S4A03998_20180802_164500.wav,SM335,S4A03998,2018,8,2,16,45,0,8/2/2018 16:45,1,0,0,1,0
S4A03998_20180803_104500.wav,SM336,S4A03998,2018,8,3,10,45,0,8/3/2018 10:45,1,1,0,1,0
S4A03998_20180803_194500.wav,SM337,S4A03998,2018,8,3,19,45,0,8/3/2018 19:45,0,0,0,1,0
S4A03998_20180804_064500.wav,SM338,S4A03998,2018,8,4,6,45,0,8/4/2018 6:45,1,0,0,1,0
S4A03998_20180804_200000.wav,SM339,S4A03998,2018,8,4,20,0,0,8/4/2018 20:00,1,0,0,1,0
S4A03998_20180804_213000.wav,SM340,S4A03998,2018,8,4,21,30,0,8/4/2018 21:30,1,0,0,1,0
S4A03998_20180805_230000.wav,SM341,S4A03998,2018,8,5,23,0,0,8/5/2018 23:00,0,0,0,1,0
S4A03998_20180806_030000.wav,SM342,S4A03998,2018,8,6,3,0,0,8/6/2018 3:00,0,0,0,0,1
S4A03998_20180806_151500.wav,SM343,S4A03998,2018,8,6,15,15,0,8/6/2018 15:15,1,0,1,1,0
S4A03998_20180808_044500.wav,SM344,S4A03998,2018,8,8,4,45,0,8/8/2018 4:45,1,0,0,0,0
S4A03998_20180810_093000.wav,SM345,S4A03998,2018,8,10,9,30,0,8/10/2018 9:30,1,0,0,1,0
S4A03998_20180811_060000.wav,SM346,S4A03998,2018,8,11,6,0,0,8/11/2018 6:00,1,0,0,1,0
S4A03998_20180811_061500.wav,SM347,S4A03998,2018,8,11,6,15,0,8/11/2018 6:15,0,0,0,1,0
S4A03998_20180812_101500.wav,SM348,S4A03998,2018,8,12,10,15,0,8/12/2018 10:15,1,0,0,1,0
S4A03998_20180813_084500.wav,SM349,S4A03998,2018,8,13,8,45,0,8/13/2018 8:45,1,0,1,1,0
S4A03998_20180813_231500.wav,SM350,S4A03998,2018,8,13,23,15,0,8/13/2018 23:15,0,0,1,0,0
S4A03998_20180814_140000.wav,SM351,S4A03998,2018,8,14,14,0,0,8/14/2018 14:00,1,0,1,1,0
S4A03998_20180815_140000.wav,SM352,S4A03998,2018,8,15,14,0,0,8/15/2018 14:00,1,0,0,1,0
S4A03998_20180816_051500.wav,SM353,S4A03998,2018,8,16,5,15,0,8/16/2018 5:15,1,0,0,0,0
S4A03998_20180817_204500.wav,SM354,S4A03998,2018,8,17,20,45,0,8/17/2018 20:45,1,0,0,1,0
S4A03998_20180818_064500.wav,SM355,S4A03998,2018,8,18,6,45,0,8/18/2018 6:45,1,0,0,1,0
S4A03998_20180819_143000.wav,SM356,S4A03998,2018,8,19,14,30,0,8/19/2018 14:30,1,0,0,1,0
S4A03998_20180821_180000.wav,SM357,S4A03998,2018,8,21,18,0,0,8/21/2018 18:00,0,0,1,0,0
S4A03998_20180822_014500.wav,SM358,S4A03998,2018,8,22,1,45,0,8/22/2018 1:45,0,0,1,0,0
S4A03998_20180824_200000.wav,SM359,S4A03998,2018,8,24,20,0,0,8/24/2018 20:00,1,0,0,1,0
S4A03998_20180824_214500.wav,SM360,S4A03998,2018,8,24,21,45,0,8/24/2018 21:45,1,1,0,1,0
S4A03998_20180827_141500.wav,SM361,S4A03998,2018,8,27,14,15,0,8/27/2018 14:15,1,1,0,1,0
S4A03998_20180830_141500.wav,SM362,S4A03998,2018,8,30,14,15,0,8/30/2018 14:15,0,0,0,1,0
S4A03998_20180902_061500.wav,SM363,S4A03998,2018,9,2,6,15,0,9/2/2018 6:15,1,1,0,0,0
S4A03998_20180902_133000.wav,SM364,S4A03998,2018,9,2,13,30,0,9/2/2018 13:30,1,1,0,1,0
S4A03998_20180902_170000.wav,SM365,S4A03998,2018,9,2,17,0,0,9/2/2018 17:00,1,0,0,1,0
S4A03998_20180903_013000.wav,SM366,S4A03998,2018,9,3,1,30,0,9/3/2018 1:30,0,0,0,0,1
S4A03998_20180903_081500.wav,SM367,S4A03998,2018,9,3,8,15,0,9/3/2018 8:15,1,0,0,1,0
S4A03998_20180904_224500.wav,SM368,S4A03998,2018,9,4,22,45,0,9/4/2018 22:45,1,0,0,0,0
S4A03998_20180905_040000.wav,SM369,S4A03998,2018,9,5,4,0,0,9/5/2018 4:00,0,0,0,0,1
S4A03998_20180906_104500.wav,SM370,S4A03998,2018,9,6,10,45,0,9/6/2018 10:45,1,0,1,1,0
S4A03998_20180906_224500.wav,SM371,S4A03998,2018,9,6,22,45,0,9/6/2018 22:45,1,0,1,0,0
S4A03998_20180908_004500.wav,SM372,S4A03998,2018,9,8,0,45,0,9/8/2018 0:45,1,0,0,0,0
S4A03998_20180908_031500.wav,SM373,S4A03998,2018,9,8,3,15,0,9/8/2018 3:15,1,0,0,0,0
S4A03998_20180908_070000.wav,SM374,S4A03998,2018,9,8,7,0,0,9/8/2018 7:00,1,0,0,1,0
S4A03998_20180908_131500.wav,SM375,S4A03998,2018,9,8,13,15,0,9/8/2018 13:15,1,0,0,1,0
S4A03998_20180909_231500.wav,SM376,S4A03998,2018,9,9,23,15,0,9/9/2018 23:15,1,0,0,0,0
S4A03998_20180910_164500.wav,SM377,S4A03998,2018,9,10,16,45,0,9/10/2018 16:45,1,0,0,1,0
S4A03998_20180910_180000.wav,SM378,S4A03998,2018,9,10,18,0,0,9/10/2018 18:00,1,0,0,1,0
S4A03998_20180911_051500.wav,SM379,S4A03998,2018,9,11,5,15,0,9/11/2018 5:15,0,0,0,0,1
S4A03998_20180912_221500.wav,SM380,S4A03998,2018,9,12,22,15,0,9/12/2018 22:15,1,0,0,1,0
S4A03998_20180913_003000.wav,SM381,S4A03998,2018,9,13,0,30,0,9/13/2018 0:30,1,0,0,1,0
S4A03998_20180913_124500.wav,SM382,S4A03998,2018,9,13,12,45,0,9/13/2018 12:45,1,0,0,1,0
S4A03998_20180913_193000.wav,SM383,S4A03998,2018,9,13,19,30,0,9/13/2018 19:30,1,0,0,1,0
S4A03998_20180914_161500.wav,SM384,S4A03998,2018,9,14,16,15,0,9/14/2018 16:15,1,1,0,1,0
S4A03998_20180916_020000.wav,SM385,S4A03998,2018,9,16,2,0,0,9/16/2018 2:00,0,0,0,0,1
S4A03998_20180916_100000.wav,SM386,S4A03998,2018,9,16,10,0,0,9/16/2018 10:00,1,0,0,1,0
S4A03998_20180917_021500.wav,SM387,S4A03998,2018,9,17,2,15,0,9/17/2018 2:15,1,0,0,0,0
S4A03998_20180917_180000.wav,SM388,S4A03998,2018,9,17,18,0,0,9/17/2018 18:00,1,0,0,1,0
S4A03998_20180919_040000.wav,SM389,S4A03998,2018,9,19,4,0,0,9/19/2018 4:00,1,0,0,0,0
S4A03998_20180920_174500.wav,SM390,S4A03998,2018,9,20,17,45,0,9/20/2018 17:45,1,0,0,1,0
S4A03998_20180921_204500.wav,SM391,S4A03998,2018,9,21,20,45,0,9/21/2018 20:45,1,0,1,0,0
S4A03998_20180922_024500.wav,SM392,S4A03998,2018,9,22,2,45,0,9/22/2018 2:45,0,0,1,0,0
S4A03998_20180922_133000.wav,SM393,S4A03998,2018,9,22,13,30,0,9/22/2018 13:30,1,0,1,0,0
S4A03998_20180928_054500.wav,SM394,S4A03998,2018,9,28,5,45,0,9/28/2018 5:45,1,0,0,0,0
S4A03998_20180928_191500.wav,SM395,S4A03998,2018,9,28,19,15,0,9/28/2018 19:15,1,0,0,1,0
S4A03998_20180929_230000.wav,SM396,S4A03998,2018,9,29,23,0,0,9/29/2018 23:00,1,0,0,0,0
S4A03998_20180930_080000.wav,SM397,S4A03998,2018,9,30,8,0,0,9/30/2018 8:00,1,0,0,1,0
S4A03998_20181002_051500.wav,SM398,S4A03998,2018,10,2,5,15,0,10/2/2018 5:15,1,0,0,0,0
S4A03998_20181003_150000.wav,SM399,S4A03998,2018,10,3,15,0,0,10/3/2018 15:00,0,1,0,0,0
S4A03998_20181003_194500.wav,SM400,S4A03998,2018,10,3,19,45,0,10/3/2018 19:45,1,0,0,0,0
S4A03998_20181003_203000.wav,SM401,S4A03998,2018,10,3,20,30,0,10/3/2018 20:30,1,0,0,0,0
S4A03998_20181004_000000.wav,SM402,S4A03998,2018,10,4,0,0,0,10/4/2018 0:00,1,0,0,0,0
S4A03998_20181005_164500.wav,SM403,S4A03998,2018,10,5,16,45,0,10/5/2018 16:45,1,0,0,1,0
S4A03998_20181006_104500.wav,SM404,S4A03998,2018,10,6,10,45,0,10/6/2018 10:45,1,0,0,1,0
S4A03998_20181007_233000.wav,SM405,S4A03998,2018,10,7,23,30,0,10/7/2018 23:30,1,0,0,0,0
S4A03998_20181008_043000.wav,SM406,S4A03998,2018,10,8,4,30,0,10/8/2018 4:30,1,1,0,0,0
S4A03998_20181008_124500.wav,SM407,S4A03998,2018,10,8,12,45,0,10/8/2018 12:45,1,0,0,1,0
S4A03998_20181008_153000.wav,SM408,S4A03998,2018,10,8,15,30,0,10/8/2018 15:30,1,0,0,1,0
S4A03998_20181010_101500.wav,SM409,S4A03998,2018,10,10,10,15,0,10/10/2018 10:15,1,0,0,1,0
S4A03998_20181012_133000.wav,SM410,S4A03998,2018,10,12,13,30,0,10/12/2018 13:30,1,0,0,1,0
S4A03998_20181013_014500.wav,SM411,S4A03998,2018,10,13,1,45,0,10/13/2018 1:45,0,0,0,0,0
S4A03998_20181013_050000.wav,SM412,S4A03998,2018,10,13,5,0,0,10/13/2018 5:00,1,0,0,0,0
S4A03998_20181017_034500.wav,SM413,S4A03998,2018,10,17,3,45,0,10/17/2018 3:45,0,0,0,0,0
S4A03998_20181017_230000.wav,SM414,S4A03998,2018,10,17,23,0,0,10/17/2018 23:00,1,0,0,0,0
S4A03998_20181020_040000.wav,SM415,S4A03998,2018,10,20,4,0,0,10/20/2018 4:00,0,0,0,0,1
S4A03998_20181021_050000.wav,SM416,S4A03998,2018,10,21,5,0,0,10/21/2018 5:00,1,1,0,0,0
S4A03998_20181021_063000.wav,SM417,S4A03998,2018,10,21,6,30,0,10/21/2018 6:30,1,0,0,0,0
S4A03998_20181023_101500.wav,SM418,S4A03998,2018,10,23,10,15,0,10/23/2018 10:15,1,0,0,1,0
S4A03998_20181024_081500.wav,SM419,S4A03998,2018,10,24,8,15,0,10/24/2018 8:15,1,0,0,1,0
S4A03998_20181024_110000.wav,SM420,S4A03998,2018,10,24,11,0,0,10/24/2018 11:00,1,0,0,1,0
S4A03998_20181026_000000.wav,SM421,S4A03998,2018,10,26,0,0,0,10/26/2018 0:00,0,0,0,0,0
S4A03998_20181026_123000.wav,SM422,S4A03998,2018,10,26,12,30,0,10/26/2018 12:30,1,0,0,0,0
S4A03998_20181027_141500.wav,SM423,S4A03998,2018,10,27,14,15,0,10/27/2018 14:15,1,0,1,0,0
S4A03998_20181028_094500.wav,SM424,S4A03998,2018,10,28,9,45,0,10/28/2018 9:45,1,1,1,0,0
S4A03998_20181029_091500.wav,SM425,S4A03998,2018,10,29,9,15,0,10/29/2018 9:15,1,0,0,1,0
S4A03998_20181031_020000.wav,SM426,S4A03998,2018,10,31,2,0,0,10/31/2018 2:00,0,0,0,0,1
S4A03998_20181101_183000.wav,SM427,S4A03998,2018,11,1,18,30,0,11/1/2018 18:30,1,1,1,0,0
S4A03998_20181103_031500.wav,SM428,S4A03998,2018,11,3,3,15,0,11/3/2018 3:15,0,1,0,0,0
S4A03998_20181103_154500.wav,SM429,S4A03998,2018,11,3,15,45,0,11/3/2018 15:45,1,0,0,1,0
S4A03998_20181104_070000.wav,SM430,S4A03998,2018,11,4,7,0,0,11/4/2018 7:00,1,0,0,0,0
S4A03998_20181105_193000.wav,SM431,S4A03998,2018,11,5,19,30,0,11/5/2018 19:30,1,0,0,0,0
S4A03998_20181108_194500.wav,SM432,S4A03998,2018,11,8,19,45,0,11/8/2018 19:45,1,1,0,0,0
S4A03998_20181112_003000.wav,SM433,S4A03998,2018,11,12,0,30,0,11/12/2018 0:30,0,1,0,0,0
S4A03998_20181118_031500.wav,SM434,S4A03998,2018,11,18,3,15,0,11/18/2018 3:15,0,1,0,0,0
S4A03998_20181119_064500.wav,SM435,S4A03998,2018,11,19,6,45,0,11/19/2018 6:45,1,1,0,0,0
S4A03998_20181120_090000.wav,SM436,S4A03998,2018,11,20,9,0,0,11/20/2018 9:00,1,0,0,1,0
S4A03998_20181120_173000.wav,SM437,S4A03998,2018,11,20,17,30,0,11/20/2018 17:30,1,0,0,0,0
S4A03998_20181121_110000.wav,SM438,S4A03998,2018,11,21,11,0,0,11/21/2018 11:00,1,0,1,0,0
S4A03998_20181123_044500.wav,SM439,S4A03998,2018,11,23,4,45,0,11/23/2018 4:45,0,0,0,0,1
S4A03998_20181123_110000.wav,SM440,S4A03998,2018,11,23,11,0,0,11/23/2018 11:00,1,0,0,1,0
S4A03998_20181125_020000.wav,SM441,S4A03998,2018,11,25,2,0,0,11/25/2018 2:00,0,0,0,0,1
S4A03998_20181125_030000.wav,SM442,S4A03998,2018,11,25,3,0,0,11/25/2018 3:00,0,0,0,0,1
S4A03998_20181125_140000.wav,SM443,S4A03998,2018,11,25,14,0,0,11/25/2018 14:00,1,0,0,1,0
S4A03998_20181125_150000.wav,SM444,S4A03998,2018,11,25,15,0,0,11/25/2018 15:00,1,0,0,1,0
S4A03998_20181125_190000.wav,SM445,S4A03998,2018,11,25,19,0,0,11/25/2018 19:00,1,0,0,0,0
S4A03998_20181201_063000.wav,SM446,S4A03998,2018,12,1,6,30,0,12/1/2018 6:30,0,0,0,0,1
S4A03998_20181201_163000.wav,SM447,S4A03998,2018,12,1,16,30,0,12/1/2018 16:30,1,0,0,0,0
S4A03998_20181203_133000.wav,SM448,S4A03998,2018,12,3,13,30,0,12/3/2018 13:30,1,1,1,0,0
S4A03998_20181203_150000.wav,SM449,S4A03998,2018,12,3,15,0,0,12/3/2018 15:00,1,1,1,0,0
S4A03998_20181206_043000.wav,SM450,S4A03998,2018,12,6,4,30,0,12/6/2018 4:30,1,0,1,0,0
S4A03544_20181209_020000.wav,SM451,S4A03544,2018,12,9,2,0,0,12/9/2018 2:00,1,1,1,0,0
S4A03544_20181209_093000.wav,SM452,S4A03544,2018,12,9,9,30,0,12/9/2018 9:30,1,1,1,0,0
S4A03544_20181211_210000.wav,SM453,S4A03544,2018,12,11,21,0,0,12/11/2018 21:00,1,0,0,0,0
S4A03544_20181213_131500.wav,SM454,S4A03544,2018,12,13,13,15,0,12/13/2018 13:15,1,0,0,1,0
S4A03544_20181213_213000.wav,SM455,S4A03544,2018,12,13,21,30,0,12/13/2018 21:30,1,0,0,0,0
S4A03544_20181214_124500.wav,SM456,S4A03544,2018,12,14,12,45,0,12/14/2018 12:45,1,0,0,0,0
S4A03544_20181217_150000.wav,SM457,S4A03544,2018,12,17,15,0,0,12/17/2018 15:00,1,0,0,1,0
S4A03544_20181218_063000.wav,SM458,S4A03544,2018,12,18,6,30,0,12/18/2018 6:30,1,0,0,0,0
S4A03544_20181218_094500.wav,SM459,S4A03544,2018,12,18,9,45,0,12/18/2018 9:45,1,0,0,1,0
S4A03544_20181218_141500.wav,SM460,S4A03544,2018,12,18,14,15,0,12/18/2018 14:15,1,0,1,0,0
S4A03544_20181219_234500.wav,SM461,S4A03544,2018,12,19,23,45,0,12/19/2018 23:45,1,0,0,0,0
S4A03544_20181224_163000.wav,SM462,S4A03544,2018,12,24,16,30,0,12/24/2018 16:30,1,0,0,1,0
S4A03544_20181225_134500.wav,SM463,S4A03544,2018,12,25,13,45,0,12/25/2018 13:45,1,1,0,0,0
S4A03544_20181227_021500.wav,SM464,S4A03544,2018,12,27,2,15,0,12/27/2018 2:15,1,0,0,0,0
S4A03544_20181227_153000.wav,SM465,S4A03544,2018,12,27,15,30,0,12/27/2018 15:30,1,0,0,1,0
S4A03544_20181228_081500.wav,SM466,S4A03544,2018,12,28,8,15,0,12/28/2018 8:15,1,0,0,0,0
